,Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha)
14335,710,2009,8,Orissa,Phulbani ( Kandhamal ),112.64,185.12,1643.47,0.76,0.96,1263.16,0.39,0.18,461.54,17.72,28.42,1603.84,1.38,2.27,1550.9787499999998,37.73,13.47,357.01,0.1,0.77,7700.0
14336,710,2010,8,Orissa,Phulbani ( Kandhamal ),117.54,150.21,1277.95,0.74,0.95,1283.78,0.4,0.19,475.0,18.21,30.25,1661.18,1.48,2.44,1550.9787499999998,36.51,13.97,382.63,0.19,1.53,8052.63
14337,710,2011,8,Orissa,Phulbani ( Kandhamal ),102.18,120.19,1176.26,0.79,1.57,1987.34,0.41,0.2,487.8,18.53,29.44,1588.77,1.61,2.68,1550.9787499999998,40.27,14.88,369.51,0.13,1.03,7923.08
14338,710,2012,8,Orissa,Phulbani ( Kandhamal ),112.62,246.92,2192.51,0.52,0.87,1673.08,0.4,0.2,500.0,18.16,30.74,1692.73,1.98,3.06,1545.45,35.86,15.18,423.31,0.04,0.27,6750.0
14339,710,2013,8,Orissa,Phulbani ( Kandhamal ),114.06,193.98,1700.68,0.32,0.54,1687.5,0.4,0.21,525.0,17.68,37.36,2113.12,2.23,3.12,1399.1,39.25,16.24,413.76,0.0,0.0,0.0
14340,710,2014,8,Orissa,Phulbani ( Kandhamal ),105.24,221.6,2105.66,0.41,0.71,1731.71,0.4,0.22,550.0,17.67,37.34,2113.19,2.27,3.19,1405.29,39.4,16.72,424.37,0.06,0.44,7333.33
14341,710,2015,8,Orissa,Phulbani ( Kandhamal ),90.57,83.55,922.49,0.09,0.16,1777.78,0.12,0.06,500.0,16.85,36.6,2172.11,2.85,4.29,1505.26,34.56,15.44,446.76,0.0,0.0,0.0
14342,710,2016,8,Orissa,Phulbani ( Kandhamal ),97.4,248.61,2552.46,0.07,0.12,1714.29,0.07,0.04,571.43,18.78,45.33,2413.74,2.67,4.2,1550.9787499999998,36.54,18.01,492.88,0.03,0.22,7333.33
14343,710,2017,8,Orissa,Phulbani ( Kandhamal ),89.04,155.67,1748.32,0.09,0.17,1888.89,0.07,0.05,714.29,16.74,45.34,2708.48,6.43,11.61,1550.9787499999998,35.36,23.98,678.17,0.05,0.37,7320.0
14344,711,1966,8,Orissa,Puri,372.73,399.36,1071.45,1.38,0.83,601.45,2.935,1.84,558.7550000000001,2.09,1.68,803.83,1.63,1.52,932.52,24.18,8.06,333.33,4.34,23.2,5345.62
14345,711,1967,8,Orissa,Puri,370.94,351.96,948.83,1.43,1.13,790.21,2.935,1.84,558.7550000000001,2.67,2.25,842.7,1.52,1.54,1013.16,24.6,7.93,322.36,5.24,29.0,5534.35
14346,711,1968,8,Orissa,Puri,361.41,388.0,1073.57,1.0,0.88,880.0,2.935,1.84,558.7550000000001,2.64,2.57,973.48,1.69,2.14,1266.27,22.77,11.15,489.68,5.35,45.11,8431.78
14347,711,1969,8,Orissa,Puri,373.32,387.76,1038.68,0.99,0.93,939.39,2.935,1.84,558.7550000000001,2.61,4.26,1632.18,2.13,2.15,1009.39,25.12,13.71,545.78,5.55,33.03,5951.35
14348,711,1970,8,Orissa,Puri,372.0,393.0,1056.45,0.46,0.68,1478.26,2.935,0.01,558.7550000000001,2.58,4.03,1562.02,2.13,2.23,1046.95,20.09,12.1,602.29,5.0,13.95,2790.0
14349,711,1971,8,Orissa,Puri,414.0,395.0,954.11,0.95,1.33,1400.0,0.01,0.01,1000.0,3.48,4.86,1396.55,2.71,2.82,1040.59,21.01,13.5,642.55,2.73,24.15,8846.15
14350,711,1972,8,Orissa,Puri,411.66,479.21,1164.09,2.97,1.7,572.39,0.02,0.02,1000.0,2.92,3.51,1202.05,3.69,4.92,1333.33,18.07,13.84,765.91,4.16,30.37,7300.48
14351,711,1973,8,Orissa,Puri,391.06,440.25,1125.79,3.31,1.67,504.53,0.03,0.01,333.33,3.19,2.46,771.16,4.62,5.87,1270.56,18.89,12.81,678.14,5.23,40.47,7738.05
14352,711,1974,8,Orissa,Puri,368.18,290.67,789.48,3.13,2.89,923.32,0.02,0.01,500.0,2.57,1.23,478.6,6.96,9.28,1333.33,24.28,16.42,676.28,3.95,32.78,8298.73
14353,711,1975,8,Orissa,Puri,394.74,444.52,1126.11,3.31,3.46,1045.32,0.07,0.04,571.43,3.19,1.23,385.58,8.31,10.71,1288.81,29.82,19.73,661.64,5.15,44.45,8631.07
14354,711,1976,8,Orissa,Puri,394.39,292.45,741.52,2.8,3.18,1135.71,0.24,0.05,208.33,3.17,1.15,362.78,6.18,7.35,1189.32,25.18,14.07,558.78,4.85,41.69,8595.88
14355,711,1977,8,Orissa,Puri,401.66,431.99,1075.51,2.69,2.69,1000.0,0.27,0.08,296.3,3.4,1.64,482.35,8.28,8.88,1072.46,32.51,18.63,573.05,5.3,38.69,7300.0
14356,711,1978,8,Orissa,Puri,390.4,397.83,1019.03,1.45,2.48,1710.34,0.24,0.15,625.0,3.44,3.17,921.51,11.52,16.25,1410.59,37.81,28.01,740.81,4.91,35.78,7287.17
14357,711,1979,8,Orissa,Puri,388.29,409.85,1055.53,1.56,2.76,1769.23,0.42,0.23,547.62,3.91,2.78,711.0,13.53,10.52,777.53,37.47,18.31,488.66,4.69,33.37,7115.14
14358,711,1980,8,Orissa,Puri,403.15,391.0,969.86,1.84,2.99,1625.0,0.6,0.4,666.67,3.64,4.61,1266.48,14.28,23.48,1550.9787499999998,38.34,34.05,888.11,5.18,38.1,7355.21
14359,711,1981,8,Orissa,Puri,371.4,311.79,839.5,2.35,3.65,1553.19,0.61,0.61,1000.0,3.11,4.53,1456.59,28.82,32.75,1355.66,53.5,46.32,865.79,5.46,45.82,8391.94
14360,711,1982,8,Orissa,Puri,392.38,261.44,666.29,2.81,4.1,1459.07,0.96,0.67,697.92,4.43,4.16,939.05,21.11,26.16,1239.22,46.1,39.4,854.66,5.71,50.54,8851.14
14361,711,1983,8,Orissa,Puri,403.25,522.85,1296.59,2.08,3.24,1557.69,0.81,0.56,691.36,4.1,3.5,853.66,18.78,29.77,1550.9787499999998,45.23,40.61,897.86,4.25,36.12,8498.82
14362,711,1984,8,Orissa,Puri,382.22,438.51,1147.27,1.96,3.65,1862.24,0.8,0.84,1050.0,4.66,5.4,1158.8,20.22,32.65,1550.9787499999998,40.37,41.85,1036.66,6.98,49.2,7048.71
14363,711,1985,8,Orissa,Puri,408.46,554.48,1357.49,2.15,4.1,1906.98,0.72,0.78,1083.33,4.81,5.55,1153.85,24.04,32.75,1550.9787499999998,46.88,49.51,1056.1,8.0,51.2,6400.0
14364,711,1986,8,Orissa,Puri,405.13,510.61,1260.36,1.88,2.91,1547.87,0.71,0.76,1070.42,4.77,4.9,1027.25,24.96,32.75,1550.9787499999998,55.19,45.62,826.6,7.32,51.2,6994.54
14365,711,1987,8,Orissa,Puri,397.49,394.36,992.13,1.4,2.2,1571.43,0.83,0.58,698.8,4.91,5.08,1034.62,29.87,32.75,1550.9787499999998,59.26,53.11,896.22,7.32,51.2,6994.54
14366,711,1988,8,Orissa,Puri,374.84,506.52,1351.3,1.01,1.6,1584.16,0.11,0.11,1000.0,5.69,6.97,1224.96,20.65,32.75,1550.9787499999998,47.83,39.08,817.06,6.5,49.4,7600.0
14367,711,1989,8,Orissa,Puri,402.81,769.67,1910.75,0.89,1.38,1550.56,0.19,0.18,947.37,5.41,5.35,988.91,16.15,17.25,1068.11,51.23,24.77,483.51,6.4,45.78,7153.13
14368,711,1990,8,Orissa,Puri,364.38,426.19,1169.63,0.72,1.11,1541.67,0.17,0.15,882.35,5.4,4.99,924.07,19.57,24.27,1240.16,40.41,33.47,828.26,6.7,50.2,7492.54
14369,711,1991,8,Orissa,Puri,448.61,742.62,1655.38,0.84,1.5,1785.71,0.18,0.09,500.0,5.24,4.88,931.3,10.33,17.91,1550.9787499999998,31.45,26.35,837.84,5.47,48.68,8899.45
14370,711,1992,8,Orissa,Puri,414.26,572.41,1381.76,0.67,0.98,1462.69,0.22,0.11,500.0,5.51,5.28,958.26,23.62,32.75,1478.83,43.09,42.95,996.75,4.26,30.76,7220.66
14371,711,1993,8,Orissa,Puri,417.12,709.35,1700.59,0.4,0.61,1525.0,0.22,0.11,500.0,5.72,5.53,966.78,17.57,26.27,1495.16,37.68,36.64,972.4,5.32,42.24,7939.85
14372,711,1994,8,Orissa,Puri,383.45,502.71,1311.02,0.63,0.99,1571.43,0.49,0.18,367.35,5.87,5.51,938.67,20.11,32.75,1550.9787499999998,41.32,47.7,1154.4,4.95,44.37,8963.64
14373,711,1995,8,Orissa,Puri,402.17,602.97,1499.29,0.42,0.62,1476.19,0.2,0.15,750.0,5.88,5.73,974.49,22.73,32.75,1550.9787499999998,46.03,52.63,1143.38,7.48,60.84,8133.69
14374,711,1996,8,Orissa,Puri,407.17,414.62,1018.3,0.38,0.56,1473.68,0.25,0.21,840.0,5.66,9.38,1657.24,18.94,19.39,1023.76,36.63,28.11,767.4,6.29,48.8,7758.35
14375,711,1997,8,Orissa,Puri,386.56,534.98,1383.95,0.46,0.64,1391.3,0.16,0.11,687.5,5.36,4.89,912.31,19.5,31.05,1550.9787499999998,34.4,37.12,1079.07,6.71,52.45,7816.69
14376,711,1998,8,Orissa,Puri,404.81,600.91,1484.42,0.33,0.47,1424.24,0.18,0.13,722.22,5.56,5.14,924.46,15.73,17.69,1124.6,29.72,23.81,801.14,7.16,53.8,7513.97
14377,711,1999,8,Orissa,Puri,444.22,357.44,804.65,0.41,0.6,1463.41,0.16,0.1,625.0,5.18,4.55,878.38,15.48,21.87,1412.79,33.45,28.5,852.02,4.12,31.29,7594.66
14378,711,2000,8,Orissa,Puri,360.31,474.39,1316.62,0.26,0.3,1153.85,0.17,0.12,705.88,6.19,5.94,959.61,11.82,15.46,1307.95,22.87,18.79,821.6,6.24,46.13,7392.63
14379,711,2001,8,Orissa,Puri,375.93,598.3,1591.52,0.47,0.54,1148.94,0.26,0.13,500.0,2.7,2.73,1011.11,12.66,21.94,1550.9787499999998,31.72,30.68,967.21,3.28,21.2,6463.41
14380,711,2002,8,Orissa,Puri,359.11,241.65,672.91,0.41,0.35,853.66,0.08,0.06,750.0,4.96,5.08,1024.19,13.31,20.51,1540.95,27.49,24.22,881.05,3.93,23.2,5903.31
14381,711,2003,8,Orissa,Puri,376.53,508.46,1350.38,0.3,0.26,866.67,0.13,0.05,384.62,6.61,6.39,966.72,12.7,25.96,1550.9787499999998,31.33,29.98,956.91,4.29,28.75,6701.63
14382,711,2004,8,Orissa,Puri,377.93,569.58,1507.1,0.18,0.17,944.44,0.05,0.02,400.0,5.89,6.19,1050.93,10.15,21.82,1550.9787499999998,25.73,25.7,998.83,5.57,34.73,6235.19
14383,711,2005,8,Orissa,Puri,409.97,658.04,1605.09,0.15,0.21,1400.0,0.04,0.04,1000.0,5.79,6.21,1072.54,14.37,32.3,1550.9787499999998,28.78,36.78,1277.97,6.56,41.89,6385.67
14384,711,2006,8,Orissa,Puri,403.4,598.7,1484.13,0.24,0.21,875.0,0.05,0.05,1000.0,5.47,6.13,1120.66,14.25,29.14,1550.9787499999998,27.61,33.15,1200.65,7.31,46.61,6376.2
14385,711,2007,8,Orissa,Puri,378.51,620.46,1639.22,0.26,0.24,923.08,0.05,0.05,1000.0,5.79,6.54,1129.53,16.58,32.75,1550.9787499999998,30.2,39.06,1293.38,6.49,41.08,6329.74
14386,711,2008,8,Orissa,Puri,388.43,502.43,1293.49,0.24,0.22,916.67,0.05,0.05,1000.0,6.44,7.89,1225.16,16.91,32.75,1550.9787499999998,32.94,40.65,1234.06,7.38,47.55,6443.09
14387,711,2009,8,Orissa,Puri,357.92,615.35,1719.24,0.35,0.35,1000.0,0.05,0.05,1000.0,6.34,7.42,1170.35,18.33,32.75,1550.9787499999998,32.67,39.96,1223.14,7.93,54.87,6919.29
14388,711,2010,8,Orissa,Puri,348.57,593.22,1701.87,0.36,0.4,1111.11,0.05,0.02,400.0,6.32,9.25,1463.61,19.57,32.75,1550.9787499999998,34.31,46.99,1369.57,7.89,54.55,6913.81
14389,711,2011,8,Orissa,Puri,332.69,434.65,1306.47,0.37,0.48,1297.3,0.05,0.02,400.0,6.59,12.2,1851.29,21.4,32.75,1550.9787499999998,35.51,46.5,1309.49,7.25,50.82,7009.65
14390,711,2012,8,Orissa,Puri,325.04,759.04,2335.22,0.4,0.58,1450.0,0.05,0.03,600.0,6.4,11.93,1864.06,20.03,32.75,1550.9787499999998,35.75,47.69,1333.99,6.04,41.38,6850.99
14391,711,2013,8,Orissa,Puri,334.95,364.58,1088.46,0.36,0.53,1472.22,0.05,0.03,600.0,6.54,13.46,2058.1,19.14,32.75,1550.9787499999998,33.39,45.03,1348.61,0.0,0.0,0.0
14392,711,2014,8,Orissa,Puri,325.46,692.52,2127.82,0.33,0.48,1454.55,0.05,0.03,600.0,6.74,14.04,2083.09,19.82,32.75,1550.9787499999998,33.18,46.31,1395.72,4.29,30.39,7083.92
14393,711,2015,8,Orissa,Puri,321.38,493.49,1535.53,0.17,0.24,1411.76,0.05,0.03,600.0,6.37,13.54,2125.59,17.06,32.75,1550.9787499999998,27.88,39.37,1412.12,0.0,0.0,0.0
14394,711,2016,8,Orissa,Puri,294.5,752.82,2556.26,0.17,0.23,1352.94,0.05,0.03,600.0,3.39,7.87,2321.53,19.21,32.75,1550.9787499999998,29.96,43.93,1466.29,2.08,14.74,7088.46
14395,711,2017,8,Orissa,Puri,276.34,433.1,1567.27,0.15,0.27,1800.0,0.05,0.03,600.0,6.18,14.39,2328.48,13.47,25.88,1550.9787499999998,25.58,31.78,1242.38,2.09,15.95,7631.58
14396,712,1966,8,Orissa,Sambalpur,462.875,478.1,895.87,3.22,4.76,1478.26,0.09,0.19,2111.11,1.22,1.43,1172.13,16.75,21.13,1261.49,23.33,23.94,1026.15,4.34,14.6,3364.06
14397,712,1967,8,Orissa,Sambalpur,462.875,577.32,1004.73,3.1,5.52,1780.65,0.09,0.19,2111.11,1.21,1.65,1363.64,18.41,21.64,1175.45,27.42,25.57,932.53,2.73,9.18,3362.64
14398,712,1968,8,Orissa,Sambalpur,462.875,511.63,944.45,3.9,7.26,1861.54,0.16,0.39,2437.5,0.97,1.5,1546.39,18.85,16.7,885.94,27.08,20.7,764.4,3.15,19.13,6073.02
14399,712,1969,8,Orissa,Sambalpur,462.875,511.31,913.76,3.86,7.72,2000.0,0.2,0.38,1900.0,0.64,0.67,1046.88,18.55,19.11,1030.19,28.34,24.49,864.15,3.81,23.22,6094.49
14400,712,1970,8,Orissa,Sambalpur,462.875,405.0,751.39,4.29,9.5,2214.45,0.23,0.43,1869.57,0.38,0.78,2052.63,19.07,19.59,1027.27,26.09,28.31,1085.09,3.33,27.43,8237.24
14401,712,1971,8,Orissa,Sambalpur,462.875,474.0,876.16,5.26,10.66,2026.62,0.3,0.54,1800.0,1.02,1.41,1382.35,19.37,23.77,1227.16,28.47,29.25,1027.4,2.91,19.38,6659.79
14402,712,1972,8,Orissa,Sambalpur,462.875,539.83,990.02,11.77,19.61,1666.1,0.61,0.84,1377.05,1.71,2.26,1321.64,16.82,20.12,1196.2,28.21,25.34,898.26,3.33,15.87,4765.77
14403,712,1973,8,Orissa,Sambalpur,462.875,686.0,1053.88,12.12,20.31,1675.74,0.48,0.61,1270.83,1.87,2.29,1224.6,19.7,29.95,1520.3,32.89,37.32,1134.69,4.32,23.96,5546.3
14404,712,1974,8,Orissa,Sambalpur,462.875,443.59,811.17,10.13,18.33,1809.48,0.29,0.19,655.17,1.69,1.63,964.5,23.11,32.75,1550.9787499999998,37.41,48.48,1295.91,4.17,25.17,6035.97
14405,712,1975,8,Orissa,Sambalpur,462.875,627.92,1074.23,12.12,21.38,1764.03,0.26,0.26,1000.0,1.87,1.29,689.84,23.48,28.18,1200.17,39.14,35.13,897.55,4.72,28.72,6084.75
14406,712,1976,8,Orissa,Sambalpur,462.875,436.47,815.22,8.5,16.27,1914.12,0.72,0.52,722.22,2.05,1.88,917.07,25.01,29.53,1180.73,39.71,35.41,891.71,5.2,30.12,5792.31
14407,712,1977,8,Orissa,Sambalpur,462.875,556.29,1054.54,11.31,25.02,2212.2,0.47,0.3,638.3,2.18,2.96,1357.8,23.53,24.74,1051.42,41.02,32.62,795.22,5.75,34.5,6000.0
14408,712,1978,8,Orissa,Sambalpur,462.875,569.24,1037.32,9.71,16.69,1718.85,0.34,0.43,1264.71,2.34,4.08,1743.59,24.69,32.75,1433.78,50.02,47.43,948.22,5.92,37.23,6288.85
14409,712,1979,8,Orissa,Sambalpur,462.875,328.4,653.1,6.37,7.92,1243.33,0.11,0.02,181.82,2.56,1.67,652.34,28.59,21.37,747.46,53.41,29.41,550.65,3.79,21.03,5548.81
14410,712,1980,8,Orissa,Sambalpur,462.875,608.94,1132.93,9.98,18.75,1878.76,0.16,0.07,437.5,2.57,2.98,1159.53,25.27,32.75,1403.64,49.6,46.72,941.94,3.29,19.4,5896.66
14411,712,1981,8,Orissa,Sambalpur,462.875,555.77,1071.26,9.27,17.0,1833.87,0.38,0.38,1000.0,2.19,2.93,1337.9,27.82,32.75,1401.51,61.69,45.5,737.56,3.07,18.1,5895.77
14412,712,1982,8,Orissa,Sambalpur,195.54,438.13,2240.62,8.31,14.3,1720.82,0.47,0.46,978.72,3.91,3.94,1007.67,35.63,32.75,1067.08,69.59,62.24,894.38,4.62,30.04,6502.16
14413,712,1983,8,Orissa,Sambalpur,462.875,716.19,1303.54,8.43,18.3,2170.82,1.56,2.06,1320.51,3.58,6.41,1790.5,37.9,32.75,1202.0,79.14,71.02,897.4,5.13,33.13,6458.09
14414,712,1984,8,Orissa,Sambalpur,462.875,612.64,1175.35,7.2,12.76,1772.22,0.85,0.76,894.12,3.37,3.42,1014.84,33.26,32.75,1462.12,80.4,66.03,821.27,6.06,38.5,6353.14
14415,712,1985,8,Orissa,Sambalpur,462.875,695.56,1237.89,7.64,15.6,2041.88,0.94,0.83,882.98,3.26,3.29,1009.2,37.9,32.75,1217.65,88.06,90.06,1022.71,5.5,35.2,6400.0
14416,712,1986,8,Orissa,Sambalpur,462.875,653.43,1205.61,7.2,14.65,2034.72,0.92,0.81,880.43,3.15,4.36,1384.13,37.9,32.75,1529.78,84.1,65.96,784.3,2.53,19.0,7509.88
14417,712,1987,8,Orissa,Sambalpur,462.875,484.44,927.97,6.6,13.4,2030.3,0.88,0.62,704.55,3.09,2.7,873.79,37.9,32.75,1222.72,94.91,87.15,918.24,2.53,19.0,7509.88
14418,712,1988,8,Orissa,Sambalpur,462.875,695.52,1267.76,4.59,9.18,2000.0,0.97,0.93,958.76,3.51,5.54,1578.35,37.9,32.75,1360.14,103.14,95.46,925.54,3.0,21.0,7000.0
14419,712,1989,8,Orissa,Sambalpur,462.875,770.36,1426.14,4.51,7.46,1654.1,0.79,0.48,607.59,3.74,4.54,1213.9,37.9,32.75,1203.03,107.23,103.4,964.28,2.8,20.3,7250.0
14420,712,1990,8,Orissa,Sambalpur,462.875,775.0975000000001,1602.13,4.52,7.76,1716.81,0.49,0.49,1000.0,3.89,6.14,1578.41,37.9,32.75,1410.28,113.53,120.39,1060.42,3.3,24.0,7272.73
14421,712,1991,8,Orissa,Sambalpur,462.875,775.0975000000001,1658.19,4.02,7.38,1835.82,0.56,0.36,642.86,4.1,3.53,860.98,37.9,32.75,1379.49,130.55,122.22,936.19,1.67,10.87,6508.98
14422,712,1992,8,Orissa,Sambalpur,462.875,721.45,1343.81,2.59,4.62,1783.78,0.56,0.39,696.43,4.11,3.94,958.64,37.9,32.75,1208.79,117.64,100.03,850.31,1.67,9.69,5802.4
14423,712,1993,8,Orissa,Sambalpur,462.875,775.0975000000001,1661.77,3.04,5.57,1832.24,0.59,0.39,661.02,4.04,4.52,1118.81,37.9,32.75,1489.03,122.08,119.92,982.31,2.7,15.34,5681.48
14424,712,1994,8,Orissa,Sambalpur,462.875,775.0975000000001,1805.13,3.24,6.17,1904.32,0.5,0.36,720.0,3.64,4.18,1148.35,37.9,32.75,1395.86,123.11,107.05,869.55,2.43,13.15,5411.52
14425,712,1995,8,Orissa,Sambalpur,462.875,775.0975000000001,1733.74,3.26,6.23,1911.04,0.43,0.44,1023.26,3.83,4.89,1276.76,37.9,32.75,1550.9787499999998,123.05,120.41,978.55,3.96,22.5,5681.82
14426,712,1996,8,Orissa,Sambalpur,462.875,704.24,1318.38,2.34,4.42,1888.89,0.46,0.38,826.09,3.57,7.01,1963.59,37.9,32.75,1121.59,102.52,83.07,810.28,3.8,24.07,6334.21
14427,712,1997,8,Orissa,Sambalpur,462.875,775.0975000000001,1709.41,2.59,3.78,1459.46,0.48,0.27,562.5,3.69,5.99,1623.31,37.9,32.75,1039.15,109.16,81.18,743.68,3.14,22.63,7207.01
14428,712,1998,8,Orissa,Sambalpur,462.875,775.0975000000001,1423.33,2.69,3.61,1342.01,0.38,0.23,605.26,3.59,5.51,1534.82,37.9,32.75,1255.94,79.34,67.6,852.03,3.37,23.23,6893.17
14429,712,1999,8,Orissa,Sambalpur,462.875,775.0975000000001,1925.25,2.45,4.47,1824.49,0.39,0.21,538.46,3.75,5.93,1581.33,32.5,32.75,1201.23,96.32,72.52,752.91,1.15,7.94,6904.35
14430,712,2000,8,Orissa,Sambalpur,462.875,498.97,924.86,1.63,1.97,1208.59,0.38,0.21,552.63,3.77,6.14,1628.65,26.4,23.16,877.27,51.93,33.61,647.22,2.69,20.77,7721.19
14431,712,2001,8,Orissa,Sambalpur,462.875,775.0975000000001,1813.8,4.05,5.14,1269.14,0.4,0.21,525.0,3.77,6.11,1620.69,32.61,32.75,1014.41,111.79,70.36,629.39,2.21,13.76,6226.24
14432,712,2002,8,Orissa,Sambalpur,462.875,607.47,1100.69,1.35,1.92,1422.22,0.83,0.44,530.12,3.61,4.08,1130.19,31.44,30.61,973.6,67.33,41.21,612.06,2.1,13.81,6576.19
14433,712,2003,8,Orissa,Sambalpur,462.875,775.0975000000001,1893.32,3.84,4.84,1260.42,0.4,0.21,525.0,3.86,3.49,904.15,35.07,32.75,1070.43,88.6,56.3,635.44,2.61,19.37,7421.46
14434,712,2004,8,Orissa,Sambalpur,462.875,775.0975000000001,1572.11,3.48,4.14,1189.66,0.39,0.23,589.74,3.73,3.99,1069.71,35.23,32.75,970.76,110.47,59.45,538.16,2.27,17.52,7718.06
14435,712,2005,8,Orissa,Sambalpur,462.875,775.0975000000001,1849.02,3.73,4.61,1235.92,0.43,0.26,604.65,4.58,5.46,1192.14,37.9,32.75,1121.4,119.11,74.94,629.17,1.71,12.54,7333.33
14436,712,2006,8,Orissa,Sambalpur,462.875,775.0975000000001,1949.77,3.79,4.8,1266.49,0.42,0.3,714.29,4.82,6.31,1309.13,37.9,32.75,1131.6,122.55,78.43,639.98,1.52,11.0,7236.84
14437,712,2007,8,Orissa,Sambalpur,462.875,775.0975000000001,2047.78,3.79,4.89,1290.24,0.25,0.19,760.0,5.17,6.58,1272.73,37.9,32.75,1401.22,125.1,95.54,763.71,1.41,10.34,7333.33
14438,712,2008,8,Orissa,Sambalpur,462.875,775.0975000000001,2036.28,3.46,4.5,1300.58,0.11,0.09,818.18,5.35,6.9,1289.72,37.9,32.75,1537.35,113.67,94.64,832.59,0.94,7.1,7553.19
14439,712,2009,8,Orissa,Sambalpur,462.875,775.0975000000001,1737.9,3.02,3.75,1241.72,0.04,0.02,500.0,4.59,6.11,1331.15,34.1,32.75,1278.01,103.85,73.0,702.94,0.85,5.84,6870.59
14440,712,2010,8,Orissa,Sambalpur,462.875,775.0975000000001,1802.83,2.65,3.83,1445.28,0.02,0.02,1000.0,5.02,10.86,2163.35,34.71,32.75,1409.68,101.92,77.65,761.87,1.47,10.4,7074.83
14441,712,2011,8,Orissa,Sambalpur,462.875,775.0975000000001,1959.69,2.22,3.68,1657.66,0.02,0.02,1000.0,9.7,18.8,1938.14,31.22,32.75,1359.71,93.06,69.98,751.99,1.47,10.78,7333.33
14442,712,2012,8,Orissa,Sambalpur,462.875,775.0975000000001,3059.04,2.25,3.88,1724.44,0.09,0.05,555.56,11.42,22.47,1967.6,32.95,32.75,1393.02,96.12,74.18,771.74,1.01,6.7,6633.66
14443,712,2013,8,Orissa,Sambalpur,462.875,775.0975000000001,2137.16,1.5,2.5,1666.67,0.02,0.02,1000.0,10.75,23.78,2212.09,30.47,32.75,1406.63,73.45,61.83,841.8,0.0,0.0,0.0
14444,712,2014,8,Orissa,Sambalpur,462.875,775.0975000000001,2614.65,0.9,1.49,1655.56,0.02,0.02,1000.0,11.19,24.83,2218.95,28.06,32.75,1401.28,92.1,66.91,726.49,0.88,6.3,7159.09
14445,712,2015,8,Orissa,Sambalpur,462.875,775.0975000000001,1525.8,0.26,0.43,1653.85,0.02,0.02,1000.0,11.13,24.98,2244.38,23.82,32.75,1394.21,72.07,53.87,747.47,0.0,0.0,0.0
14446,712,2016,8,Orissa,Sambalpur,462.875,775.0975000000001,2178.15,0.23,0.37,1608.7,0.02,0.02,1000.0,9.98,24.21,2425.85,23.4,32.75,1444.02,76.89,56.53,735.21,0.9,6.39,7097.78
14447,712,2017,8,Orissa,Sambalpur,462.875,626.07,1181.8,0.41,0.76,1853.66,0.02,0.02,1000.0,8.99,21.69,2412.68,25.11,32.75,1550.9787499999998,78.07,63.47,812.99,1.06,8.05,7591.51
14448,713,1966,8,Orissa,Sundargarh,198.1,132.12,666.94,0.78,0.39,500.0,0.26,0.08,307.69,2.14,0.77,359.81,1.34,1.61,1201.49,8.86,4.83,545.15,0.35,2.2,6285.71
14449,713,1967,8,Orissa,Sundargarh,183.14,148.13,808.83,1.28,1.23,960.94,0.27,0.29,1074.07,2.83,1.65,583.04,1.1,0.81,736.36,4.64,1.84,396.55,0.45,2.77,6155.56
14450,713,1968,8,Orissa,Sundargarh,176.65,151.11,855.42,1.34,1.37,1022.39,0.99,0.71,717.17,2.72,1.67,613.97,0.96,0.71,739.58,7.58,2.59,341.69,0.83,5.14,6192.77
14451,713,1969,8,Orissa,Sundargarh,182.47,151.02,827.64,1.33,1.45,1090.23,1.21,0.69,570.25,2.56,1.78,695.31,1.17,0.86,735.04,6.84,3.46,505.85,0.87,4.42,5080.46
14452,713,1970,8,Orissa,Sundargarh,180.0,142.0,788.89,1.26,1.6,1269.84,1.65,0.82,496.97,2.45,1.77,722.45,1.29,0.96,744.19,6.94,3.49,502.88,0.66,3.29,4984.85
14453,713,1971,8,Orissa,Sundargarh,215.9,180.0,833.72,1.29,2.31,1790.7,1.65,0.82,496.97,4.59,3.28,714.6,1.74,1.83,1051.72,7.71,4.02,521.4,0.66,3.29,4984.85
14454,713,1972,8,Orissa,Sundargarh,207.88,153.52,738.5,5.56,8.53,1534.17,1.81,0.92,508.29,2.81,2.26,804.27,1.67,1.68,1005.99,10.45,5.33,510.05,0.42,0.22,523.81
14455,713,1973,8,Orissa,Sundargarh,265.59,184.67,695.32,6.93,11.53,1663.78,1.86,1.86,1000.0,3.51,1.82,518.52,4.32,4.34,1004.63,12.09,7.57,626.14,0.49,2.38,4857.14
